id,synsetId,subSynsetId,modelId,split
031338,18,18,031338,train
003126,18,18,003126,train
021615,49,49,021615,train
036560,18,18,036560,train
042371,24,24,042371,train
006456,49,49,006456,train
005135,49,49,005135,train
018607,49,49,018607,train
025191,49,49,025191,train
041608,49,49,041608,train
000042,49,49,000042,train
021053,0,0,021053,train
013975,10,10,013975,train
006027,18,18,006027,train
018394,17,17,018394,train
044790,18,18,044790,train
045311,41,41,045311,train
048538,32,32,048538,train
015291,49,49,015291,train
049549,44,44,049549,train
020341,26,26,020341,train
004058,18,18,004058,train
038501,53,53,038501,train
048199,0,0,048199,train
014985,32,32,014985,train
036380,30,30,036380,train
006097,24,24,006097,train
016021,6,6,016021,train
006208,0,0,006208,train
029289,49,49,029289,train
039083,16,16,039083,train
007805,18,18,007805,train
019193,30,30,019193,train
034503,49,49,034503,train
045365,49,49,045365,train
002026,12,12,002026,train
042403,18,18,042403,train
002500,4,4,002500,train
031498,1,1,031498,train
049133,53,53,049133,train
036834,49,49,036834,train
042270,49,49,042270,train
013045,6,6,013045,train
029993,1,1,029993,train
000414,0,0,000414,train
011145,24,24,011145,train
040738,44,44,040738,train
042323,16,16,042323,train
000657,49,49,000657,train
033593,42,42,033593,train
036559,49,49,036559,train
008210,49,49,008210,train
017284,6,6,017284,train
003948,6,6,003948,train
038613,49,49,038613,train
043922,6,6,043922,train
034098,12,12,034098,train
051355,8,8,051355,train
017939,47,47,017939,train
032292,47,47,032292,train
038896,0,0,038896,train
004141,18,18,004141,train
000186,49,49,000186,train
018071,53,53,018071,train
040837,18,18,040837,train
023568,32,32,023568,train
007380,12,12,007380,train
036368,12,12,036368,train
041132,24,24,041132,train
001000,8,8,001000,train
001276,49,49,001276,train
019684,47,47,019684,train
024979,47,47,024979,train
045451,26,26,045451,train
000568,29,29,000568,train
027092,9,9,027092,train
010549,16,16,010549,train
030761,49,49,030761,train
001703,18,18,001703,train
017532,8,8,017532,train
005088,47,47,005088,train
001545,44,44,001545,train
013892,18,18,013892,train
024519,19,19,024519,train
047054,16,16,047054,train
015242,53,53,015242,train
011592,18,18,011592,train
024838,49,49,024838,train
048584,6,6,048584,train
044651,47,47,044651,train
019099,44,44,019099,train
009790,32,32,009790,train
002053,32,32,002053,train
012949,18,18,012949,train
013204,47,47,013204,train
044467,11,11,044467,train
009755,0,0,009755,train
035209,0,0,035209,train
033018,18,18,033018,train
000544,50,50,000544,train
001524,47,47,001524,train
000702,19,19,000702,train
037906,49,49,037906,train
006189,18,18,006189,train
051608,6,6,051608,train
045202,18,18,045202,train
049614,30,30,049614,train
026106,30,30,026106,train
037003,25,25,037003,train
021663,28,28,021663,train
020315,18,18,020315,train
046630,18,18,046630,train
015896,49,49,015896,train
012039,30,30,012039,train
008586,0,0,008586,train
029225,30,30,029225,train
006818,49,49,006818,train
015016,49,49,015016,train
013433,53,53,013433,train
035911,0,0,035911,train
037004,26,26,037004,train
043846,49,49,043846,train
037789,47,47,037789,train
006177,49,49,006177,train
009175,16,16,009175,train
031595,49,49,031595,train
004184,16,16,004184,train
010968,47,47,010968,train
043084,16,16,043084,train
029066,25,25,029066,train
036522,53,53,036522,train
023735,18,18,023735,train
012456,16,16,012456,train
013223,44,44,013223,train
000831,16,16,000831,train
010484,8,8,010484,train
017462,30,30,017462,train
032643,30,30,032643,train
013696,18,18,013696,train
013895,0,0,013895,train
047391,18,18,047391,train
020725,49,49,020725,train
026281,24,24,026281,train
049080,0,0,049080,train
036187,49,49,036187,train
029884,4,4,029884,train
040336,0,0,040336,train
026280,5,5,026280,train
019463,18,18,019463,train
009421,31,31,009421,train
034611,16,16,034611,train
028250,18,18,028250,train
010842,53,53,010842,train
038307,0,0,038307,train
011825,16,16,011825,train
018760,28,28,018760,train
050674,9,9,050674,train
026357,18,18,026357,train
012847,49,49,012847,train
039156,16,16,039156,train
044211,16,16,044211,train
046774,29,29,046774,train
032464,18,18,032464,train
030434,24,24,030434,train
017436,12,12,017436,train
020907,36,36,020907,train
043303,32,32,043303,train
009523,36,36,009523,train
005045,47,47,005045,train
011112,16,16,011112,train
024189,6,6,024189,train
009454,18,18,009454,train
015133,0,0,015133,train
019075,18,18,019075,train
029625,49,49,029625,train
009905,44,44,009905,train
005200,36,36,005200,train
042169,0,0,042169,train
051494,6,6,051494,train
021131,16,16,021131,train
024367,32,32,024367,train
002797,11,11,002797,train
043572,16,16,043572,train
039764,6,6,039764,train
014370,32,32,014370,train
023836,46,46,023836,train
032823,49,49,032823,train
050124,39,39,050124,train
036880,18,18,036880,train
044854,8,8,044854,train
034753,50,50,034753,train
047819,51,51,047819,train
015335,18,18,015335,train
000892,18,18,000892,train
038322,6,6,038322,train
042832,18,18,042832,train
041583,6,6,041583,train
005491,0,0,005491,train
024684,18,18,024684,train
034696,28,28,034696,train
020145,41,41,020145,train
040219,29,29,040219,train
013335,28,28,013335,train
028636,11,11,028636,train
003733,0,0,003733,train
026995,29,29,026995,train
051580,47,47,051580,train
038090,32,32,038090,train
001267,0,0,001267,train
028018,49,49,028018,train
040634,17,17,040634,train
012899,47,47,012899,train
017637,49,49,017637,train
031433,19,19,031433,train
047380,44,44,047380,train
038382,16,16,038382,train
040511,27,27,040511,train
020154,49,49,020154,train
016920,46,46,016920,train
033327,49,49,033327,train
023719,53,53,023719,train
018930,0,0,018930,train
016906,6,6,016906,train
002960,0,0,002960,train
002608,26,26,002608,train
011531,49,49,011531,train
028349,30,30,028349,train
016973,53,53,016973,train
017545,30,30,017545,train
032712,49,49,032712,train
045293,49,49,045293,train
044078,16,16,044078,train
044222,6,6,044222,train
028421,22,22,028421,train
015446,16,16,015446,train
006528,49,49,006528,train
040471,0,0,040471,train
018864,52,52,018864,train
026424,41,41,026424,train
009093,30,30,009093,train
031635,54,54,031635,train
003971,17,17,003971,train
038531,17,17,038531,train
000429,16,16,000429,train
045324,18,18,045324,train
048059,53,53,048059,train
040139,16,16,040139,train
037878,18,18,037878,train
022542,16,16,022542,train
008634,41,41,008634,train
023642,0,0,023642,train
018840,1,1,018840,train
042904,53,53,042904,train
050931,19,19,050931,train
010683,16,16,010683,train
031547,18,18,031547,train
035804,34,34,035804,train
043252,49,49,043252,train
007618,8,8,007618,train
010893,32,32,010893,train
048258,6,6,048258,train
025284,23,23,025284,train
015957,53,53,015957,train
008247,49,49,008247,train
051634,18,18,051634,train
001989,47,47,001989,train
021548,49,49,021548,train
044138,18,18,044138,train
012794,49,49,012794,train
021819,49,49,021819,train
045659,30,30,045659,train
011588,16,16,011588,train
005652,16,16,005652,train
004037,32,32,004037,train
015232,49,49,015232,train
012252,47,47,012252,train
023666,4,4,023666,train
011347,18,18,011347,train
015849,49,49,015849,train
041883,49,49,041883,train
039744,52,52,039744,train
051268,47,47,051268,train
005395,30,30,005395,train
047642,6,6,047642,train
028885,32,32,028885,train
032228,17,17,032228,train
021633,0,0,021633,train
015900,24,24,015900,train
040805,49,49,040805,train
046305,34,34,046305,train
022502,18,18,022502,train
046493,49,49,046493,train
010660,1,1,010660,train
036458,49,49,036458,train
006928,4,4,006928,train
004366,49,49,004366,train
008904,49,49,008904,train
009383,12,12,009383,train
027375,46,46,027375,train
049086,27,27,049086,train
011445,0,0,011445,train
040279,53,53,040279,train
050147,0,0,050147,train
009119,49,49,009119,train
039337,49,49,039337,train
033146,18,18,033146,train
027429,12,12,027429,train
050984,11,11,050984,train
018306,9,9,018306,train
036916,47,47,036916,train
008778,49,49,008778,train
014898,46,46,014898,train
007447,17,17,007447,train
040045,32,32,040045,train
014614,19,19,014614,train
008844,12,12,008844,train
050201,32,32,050201,train
025472,34,34,025472,train
024998,49,49,024998,train
003512,30,30,003512,train
023689,47,47,023689,train
001514,4,4,001514,train
020051,0,0,020051,train
038000,30,30,038000,train
044717,49,49,044717,train
003389,49,49,003389,train
028416,27,27,028416,train
007613,36,36,007613,train
013407,5,5,013407,train
017563,47,47,017563,train
047832,30,30,047832,train
026121,0,0,026121,train
049436,6,6,049436,train
047935,44,44,047935,train
038963,49,49,038963,train
037374,49,49,037374,train
014290,41,41,014290,train
035979,18,18,035979,train
026796,49,49,026796,train
029426,38,38,029426,train
013424,6,6,013424,train
047402,18,18,047402,train
036691,6,6,036691,train
025430,44,44,025430,train
032485,18,18,032485,train
016337,49,49,016337,train
043795,49,49,043795,train
036349,19,19,036349,train
040335,6,6,040335,train
006145,49,49,006145,train
000083,28,28,000083,train
002407,6,6,002407,train
025841,9,9,025841,train
005446,49,49,005446,train
018689,18,18,018689,train
035235,44,44,035235,train
006976,49,49,006976,train
043723,44,44,043723,train
007957,49,49,007957,train
002732,32,32,002732,train
049184,49,49,049184,train
007694,18,18,007694,train
030586,47,47,030586,train
010522,6,6,010522,train
009110,32,32,009110,train
032641,47,47,032641,train
013340,16,16,013340,train
025737,0,0,025737,train
043478,16,16,043478,train
012270,49,49,012270,train
018728,12,12,018728,train
014281,18,18,014281,train
007057,30,30,007057,train
043626,44,44,043626,train
028722,16,16,028722,train
021032,52,52,021032,train
032051,0,0,032051,train
031193,52,52,031193,train
040864,30,30,040864,train
046558,32,32,046558,train
014300,24,24,014300,train
032654,53,53,032654,train
025598,8,8,025598,train
024015,24,24,024015,train
045326,38,38,045326,train
035459,30,30,035459,train
002689,6,6,002689,train
007657,54,54,007657,train
038555,18,18,038555,train
003234,6,6,003234,train
004478,9,9,004478,train
005545,49,49,005545,train
011442,47,47,011442,train
001776,26,26,001776,train
046141,49,49,046141,train
006379,1,1,006379,train
018825,8,8,018825,train
022157,26,26,022157,train
027525,49,49,027525,train
049952,32,32,049952,train
040794,5,5,040794,train
035903,0,0,035903,train
025642,18,18,025642,train
047184,32,32,047184,train
016569,31,31,016569,train
031206,22,22,031206,train
025165,16,16,025165,train
005896,6,6,005896,train
038521,0,0,038521,train
043136,0,0,043136,train
020291,27,27,020291,train
022160,18,18,022160,train
050288,18,18,050288,train
036246,19,19,036246,train
009818,5,5,009818,train
040429,49,49,040429,train
002131,19,19,002131,train
028914,47,47,028914,train
044612,0,0,044612,train
037072,49,49,037072,train
007831,44,44,007831,train
046830,49,49,046830,train
030361,26,26,030361,train
051102,53,53,051102,train
028868,16,16,028868,train
013879,49,49,013879,train
044935,0,0,044935,train
003492,16,16,003492,train
011320,29,29,011320,train
006264,53,53,006264,train
029111,12,12,029111,train
036021,8,8,036021,train
014256,41,41,014256,train
043742,47,47,043742,train
018200,50,50,018200,train
003928,5,5,003928,train
020218,17,17,020218,train
006767,49,49,006767,train
006396,28,28,006396,train
011237,16,16,011237,train
048568,18,18,048568,train
008884,18,18,008884,train
020014,10,10,020014,train
050987,16,16,050987,train
007800,18,18,007800,train
048451,18,18,048451,train
036379,41,41,036379,train
028529,18,18,028529,train
014257,44,44,014257,train
025799,49,49,025799,train
043689,16,16,043689,train
046667,0,0,046667,train
049923,49,49,049923,train
036023,24,24,036023,train
032375,19,19,032375,train
036166,52,52,036166,train
027086,17,17,027086,train
010230,49,49,010230,train
042684,17,17,042684,train
042496,18,18,042496,train
017304,36,36,017304,train
013691,4,4,013691,train
045516,1,1,045516,train
028090,12,12,028090,train
051101,44,44,051101,train
022565,49,49,022565,train
013385,47,47,013385,train
026231,12,12,026231,train
019219,11,11,019219,train
015501,0,0,015501,train
024290,30,30,024290,train
045148,16,16,045148,train
034817,18,18,034817,train
030013,44,44,030013,train
015949,49,49,015949,train
035037,16,16,035037,train
010663,19,19,010663,train
024908,54,54,024908,train
002504,28,28,002504,train
013584,31,31,013584,train
002437,0,0,002437,train
034253,32,32,034253,train
023955,16,16,023955,train
050638,16,16,050638,train
026211,49,49,026211,train
016186,44,44,016186,train
033606,16,16,033606,train
035941,9,9,035941,train
001638,6,6,001638,train
026061,18,18,026061,train
032293,16,16,032293,train
047126,0,0,047126,train
016784,4,4,016784,train
023833,0,0,023833,train
018051,49,49,018051,train
014453,22,22,014453,train
012211,6,6,012211,train
047905,17,17,047905,train
002671,4,4,002671,train
003592,49,49,003592,train
007350,19,19,007350,train
032151,32,32,032151,train
006241,49,49,006241,train
039921,44,44,039921,train
017266,22,22,017266,train
046122,26,26,046122,train
024580,49,49,024580,train
012466,53,53,012466,train
038573,16,16,038573,train
011255,18,18,011255,train
047200,45,45,047200,train
050882,32,32,050882,train
006436,44,44,006436,train
005931,49,49,005931,train
019523,49,49,019523,train
049295,29,29,049295,train
000117,49,49,000117,train
023865,49,49,023865,train
030391,47,47,030391,train
047592,0,0,047592,train
042422,35,35,042422,train
048825,49,49,048825,train
025144,16,16,025144,train
016678,6,6,016678,train
016449,24,24,016449,train
007716,47,47,007716,train
033924,7,7,033924,train
037190,25,25,037190,train
022216,24,24,022216,train
048508,18,18,048508,train
022102,49,49,022102,train
000146,49,49,000146,train
013469,18,18,013469,train
037895,12,12,037895,train
027223,16,16,027223,train
008141,18,18,008141,train
044344,47,47,044344,train
050351,18,18,050351,train
044819,40,40,044819,train
030808,53,53,030808,train
049230,0,0,049230,train
039672,25,25,039672,train
049653,49,49,049653,train
001940,41,41,001940,train
028968,49,49,028968,train
038874,0,0,038874,train
026831,16,16,026831,train
040087,18,18,040087,train
050885,47,47,050885,train
032601,44,44,032601,train
018734,30,30,018734,train
038432,18,18,038432,train
019218,49,49,019218,train
031855,4,4,031855,train
024012,18,18,024012,train
032327,49,49,032327,train
025187,53,53,025187,train
028627,49,49,028627,train
024055,30,30,024055,train
028276,4,4,028276,train
034679,18,18,034679,train
002800,52,52,002800,train
008801,18,18,008801,train
022867,12,12,022867,train
025029,30,30,025029,train
040792,49,49,040792,train
016565,37,37,016565,train
009482,25,25,009482,train
001506,12,12,001506,train
051675,49,49,051675,train
045332,26,26,045332,train
006810,16,16,006810,train
020472,49,49,020472,train
019795,32,32,019795,train
034311,40,40,034311,train
010014,49,49,010014,train
017725,30,30,017725,train
050234,49,49,050234,train
035930,18,18,035930,train
011981,30,30,011981,train
033950,49,49,033950,train
040230,46,46,040230,train
019546,30,30,019546,train
023937,18,18,023937,train
039475,44,44,039475,train
032800,30,30,032800,train
005327,16,16,005327,train
018314,49,49,018314,train
002086,53,53,002086,train
017146,49,49,017146,train
016343,49,49,016343,train
